date,store_nbr,family,sales,onpromotion,city,state,type,cluster,year,month,day,day_of_week,week_of_year,is_weekend,quarter,type_encoded,family_encoded,predicted_sales
2013-01-01,32,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,27,-69.85612
2013-01-01,32,POULTRY,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,28,17.478004
2013-01-01,32,PREPARED FOODS,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,29,-82.184906
2013-01-01,32,PRODUCE,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,30,-79.460754
2013-01-01,32,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,31,-115.81902
2013-01-01,32,SEAFOOD,0.0,0,Guayaquil,Guayas,C,3,2013,1,1,1,1,0,1,3,32,-114.65185
2013-01-01,33,AUTOMOTIVE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,0,-61.941914
2013-01-01,33,BABY CARE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,1,-63.758762
2013-01-01,33,BEAUTY,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,2,-63.409946
2013-01-01,33,BEVERAGES,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,3,666.4246
2013-01-01,33,BOOKS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,4,-119.425
2013-01-01,33,BREAD/BAKERY,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,5,144.23668
2013-01-01,33,CELEBRATION,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,6,-123.46338
2013-01-01,33,CLEANING,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,7,545.8066
2013-01-01,33,DAIRY,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,8,211.95798
2013-01-01,33,DELI,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,9,30.526197
2013-01-01,33,EGGS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,10,-4.8609695
2013-01-01,33,FROZEN FOODS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,11,-18.673714
2013-01-01,33,GROCERY I,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,12,1037.21
2013-01-01,33,GROCERY II,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,13,-19.495802
2013-01-01,33,HARDWARE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,14,-22.643747
2013-01-01,33,HOME AND KITCHEN I,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,15,-22.643747
2013-01-01,33,HOME AND KITCHEN II,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,16,-22.643747
2013-01-01,33,HOME APPLIANCES,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,17,-22.643747
2013-01-01,33,HOME CARE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,18,-3.9487429
2013-01-01,33,LADIESWEAR,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,19,-17.588346
2013-01-01,33,LAWN AND GARDEN,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,20,-17.588346
2013-01-01,33,LINGERIE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,21,-17.588346
2013-01-01,33,"LIQUOR,WINE,BEER",0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,22,12.51679
2013-01-01,33,MAGAZINES,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,23,-7.1994386
2013-01-01,33,MEATS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,24,114.77791
2013-01-01,33,PERSONAL CARE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,25,101.106064
2013-01-01,33,PET SUPPLIES,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,26,-44.37445
2013-01-01,33,PLAYERS AND ELECTRONICS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,27,-44.37445
2013-01-01,33,POULTRY,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,28,42.95967
2013-01-01,33,PREPARED FOODS,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,29,-56.70321
2013-01-01,33,PRODUCE,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,30,-53.979053
2013-01-01,33,SCHOOL AND OFFICE SUPPLIES,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,31,-90.33735
2013-01-01,33,SEAFOOD,0.0,0,Quevedo,Los Rios,C,3,2013,1,1,1,1,0,1,3,32,-89.17017
2013-01-01,34,AUTOMOTIVE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,0,-39.14829
2013-01-01,34,BABY CARE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,1,-40.965137
2013-01-01,34,BEAUTY,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,2,-40.61632
2013-01-01,34,BEVERAGES,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,3,844.0285
2013-01-01,34,BOOKS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,4,-88.44216
2013-01-01,34,BREAD/BAKERY,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,5,230.346
2013-01-01,34,CELEBRATION,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,6,-71.261284
2013-01-01,34,CLEANING,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,7,706.7411
2013-01-01,34,DAIRY,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,8,348.84314
2013-01-01,34,DELI,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,9,139.46364
2013-01-01,34,EGGS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,10,1.507452
2013-01-01,34,FROZEN FOODS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,11,-12.305321
2013-01-01,34,GROCERY I,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,12,1582.6537
2013-01-01,34,GROCERY II,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,13,-6.8725796
2013-01-01,34,HARDWARE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,14,-10.020525
2013-01-01,34,HOME AND KITCHEN I,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,15,-10.020525
2013-01-01,34,HOME AND KITCHEN II,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,16,-10.020525
2013-01-01,34,HOME APPLIANCES,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,17,-10.020525
2013-01-01,34,HOME CARE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,18,24.728775
2013-01-01,34,LADIESWEAR,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,19,-7.0974884
2013-01-01,34,LAWN AND GARDEN,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,20,-7.0974884
2013-01-01,34,LINGERIE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,21,-7.0974884
2013-01-01,34,"LIQUOR,WINE,BEER",0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,22,23.007658
2013-01-01,34,MAGAZINES,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,23,3.2914248
2013-01-01,34,MEATS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,24,240.94662
2013-01-01,34,PERSONAL CARE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,25,180.17596
2013-01-01,34,PET SUPPLIES,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,26,-53.569992
2013-01-01,34,PLAYERS AND ELECTRONICS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,27,-53.569992
2013-01-01,34,POULTRY,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,28,69.380066
2013-01-01,34,PREPARED FOODS,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,29,-74.06227
2013-01-01,34,PRODUCE,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,30,-83.25048
2013-01-01,34,SCHOOL AND OFFICE SUPPLIES,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,31,-71.497116
2013-01-01,34,SEAFOOD,0.0,0,Guayaquil,Guayas,B,6,2013,1,1,1,1,0,1,2,32,-70.32993
2013-01-01,35,AUTOMOTIVE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,0,-74.44893
2013-01-01,35,BABY CARE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,1,-76.26578
2013-01-01,35,BEAUTY,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,2,-75.91696
2013-01-01,35,BEVERAGES,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,3,653.9176
2013-01-01,35,BOOKS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,4,-131.93202
2013-01-01,35,BREAD/BAKERY,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,5,131.72966
2013-01-01,35,CELEBRATION,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,6,-135.9704
2013-01-01,35,CLEANING,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,7,533.2996
2013-01-01,35,DAIRY,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,8,199.45096
2013-01-01,35,DELI,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,9,18.019186
2013-01-01,35,EGGS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,10,-17.367989
2013-01-01,35,FROZEN FOODS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,11,-31.180716
2013-01-01,35,GROCERY I,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,12,1024.7029
2013-01-01,35,GROCERY II,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,13,-22.246756
2013-01-01,35,HARDWARE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,14,-25.394701
2013-01-01,35,HOME AND KITCHEN I,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,15,-25.394701
2013-01-01,35,HOME AND KITCHEN II,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,16,-25.394701
2013-01-01,35,HOME APPLIANCES,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,17,-25.394701
2013-01-01,35,HOME CARE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,18,-6.699697
2013-01-01,35,LADIESWEAR,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,19,-20.339304
2013-01-01,35,LAWN AND GARDEN,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,20,-20.339304
2013-01-01,35,LINGERIE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,21,-20.339304
2013-01-01,35,"LIQUOR,WINE,BEER",0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,22,9.765835
2013-01-01,35,MAGAZINES,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,23,-9.950394
2013-01-01,35,MEATS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,24,112.02695
2013-01-01,35,PERSONAL CARE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,25,98.35508
2013-01-01,35,PET SUPPLIES,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,26,-47.12541
2013-01-01,35,PLAYERS AND ELECTRONICS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,27,-47.12541
2013-01-01,35,POULTRY,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,28,40.208717
2013-01-01,35,PREPARED FOODS,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,29,-59.454163
2013-01-01,35,PRODUCE,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,30,-56.730007
2013-01-01,35,SCHOOL AND OFFICE SUPPLIES,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,31,-93.0883
2013-01-01,35,SEAFOOD,0.0,0,Playas,Guayas,C,3,2013,1,1,1,1,0,1,3,32,-91.92113
2013-01-01,36,AUTOMOTIVE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,0,-49.3089
2013-01-01,36,BABY CARE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,1,-51.125748
2013-01-01,36,BEAUTY,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,2,-50.77693
2013-01-01,36,BEVERAGES,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,3,749.2944
2013-01-01,36,BOOKS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,4,-100.08841
2013-01-01,36,BREAD/BAKERY,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,5,163.57329
2013-01-01,36,CELEBRATION,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,6,-104.12677
2013-01-01,36,CLEANING,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,7,546.07965
2013-01-01,36,DAIRY,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,8,231.29457
2013-01-01,36,DELI,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,9,49.86284
2013-01-01,36,EGGS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,10,14.475676
2013-01-01,36,FROZEN FOODS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,11,0.6628494
2013-01-01,36,GROCERY I,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,12,1363.6029
2013-01-01,36,GROCERY II,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,13,0.09815496
2013-01-01,36,HARDWARE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,14,-3.049791
2013-01-01,36,HOME AND KITCHEN I,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,15,-3.049791
2013-01-01,36,HOME AND KITCHEN II,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,16,-3.049791
2013-01-01,36,HOME APPLIANCES,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,17,-3.049791
2013-01-01,36,HOME CARE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,18,15.645212
2013-01-01,36,LADIESWEAR,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,19,2.0056076
2013-01-01,36,LAWN AND GARDEN,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,20,2.0056076
2013-01-01,36,LINGERIE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,21,2.0056076
2013-01-01,36,"LIQUOR,WINE,BEER",0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,22,32.110733
2013-01-01,36,MAGAZINES,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,23,12.394522
2013-01-01,36,MEATS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,24,134.3719
2013-01-01,36,PERSONAL CARE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,25,120.70004
2013-01-01,36,PET SUPPLIES,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,26,-24.780495
2013-01-01,36,PLAYERS AND ELECTRONICS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,27,-24.780495
2013-01-01,36,POULTRY,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,28,62.55362
2013-01-01,36,PREPARED FOODS,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,29,-34.561775
2013-01-01,36,PRODUCE,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,30,-16.222149
2013-01-01,36,SCHOOL AND OFFICE SUPPLIES,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,31,-45.19324
2013-01-01,36,SEAFOOD,0.0,0,Libertad,Guayas,E,10,2013,1,1,1,1,0,1,5,32,-44.02607
2013-01-01,37,AUTOMOTIVE,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,0,-9.264399
2013-01-01,37,BABY CARE,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,1,-11.081242
2013-01-01,37,BEAUTY,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,2,-10.732428
2013-01-01,37,BEVERAGES,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,3,787.84186
2013-01-01,37,BOOKS,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,4,-60.043903
2013-01-01,37,BREAD/BAKERY,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,5,203.61783
2013-01-01,37,CELEBRATION,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,6,-64.08226
2013-01-01,37,CLEANING,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,7,675.3818
2013-01-01,37,DAIRY,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,8,339.44626
2013-01-01,37,DELI,0.0,0,Cuenca,Azuay,D,2,2013,1,1,1,1,0,1,4,9,64.862305
